narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame
P01_107_31,P01,P01_107,00:00:58.356,00:00:58.21,00:00:59.23,2910,2961
P01_107_32,P01,P01_107,00:00:59.354,00:00:58.56,00:01:00.86,2928,3043
P01_107_33,P01,P01_107,00:01:01.353,00:01:01.09,00:01:01.85,3054,3092
P01_107_34,P01,P01_107,00:01:02.358,00:01:02.12,00:01:10.64,3106,3532
P01_107_35,P01,P01_107,00:01:13.351,00:01:13.35,00:01:14.15,3667,3707
P01_107_36,P01,P01_107,00:01:14.107,00:01:13.69,00:01:15.29,3684,3764
P01_107_37,P01,P01_107,00:01:15.101,00:01:14.80,00:01:15.35,3740,3767
P01_107_38,P01,P01_107,00:01:15.600,00:01:15.16,00:01:16.51,3758,3825
P01_107_39,P01,P01_107,00:01:16.600,00:01:16.43,00:01:19.12,3821,3956
P01_107_4,P01,P01_107,00:00:12.600,00:00:13.33,00:00:14.14,666,707
P01_107_40,P01,P01_107,00:01:19.600,00:01:19.18,00:01:20.28,3959,4014
P01_107_41,P01,P01_107,00:01:20.101,00:01:19.69,00:01:21.49,3984,4074
P01_107_42,P01,P01_107,00:01:21.100,00:01:20.14,00:01:21.93,4007,4096
P01_107_43,P01,P01_107,00:01:21.600,00:01:21.39,00:01:23.27,4069,4163
P01_107_44,P01,P01_107,00:01:23.350,00:01:23.01,00:01:25.51,4150,4275
P01_107_45,P01,P01_107,00:01:26.100,00:01:25.61,00:01:32.36,4280,4618
P01_107_46,P01,P01_107,00:01:35.350,00:01:35.24,00:01:36.15,4762,4807
P01_107_47,P01,P01_107,00:01:35.851,00:01:36.14,00:01:36.53,4807,4826
P01_107_48,P01,P01_107,00:01:36.601,00:01:36.51,00:01:37.17,4825,4858
P01_107_49,P01,P01_107,00:01:37.101,00:01:37.00,00:01:37.75,4850,4887
P01_107_5,P01,P01_107,00:00:14.851,00:00:15.01,00:00:15.56,750,778
P01_107_50,P01,P01_107,00:01:39.856,00:01:39.60,00:01:40.30,4980,5015
P01_107_51,P01,P01_107,00:01:40.601,00:01:40.16,00:01:40.97,5008,5048
P01_107_52,P01,P01_107,00:01:41.110,00:01:40.83,00:01:41.59,5041,5079
P01_107_53,P01,P01_107,00:01:42.107,00:01:41.75,00:01:42.45,5087,5122
P01_107_54,P01,P01_107,00:01:42.857,00:01:42.73,00:01:43.17,5136,5158
P01_107_55,P01,P01_107,00:01:43.351,00:01:43.33,00:01:44.73,5166,5236
P01_107_56,P01,P01_107,00:01:45.356,00:01:45.06,00:01:46.03,5253,5301
P01_107_57,P01,P01_107,00:01:46.102,00:01:46.19,00:01:47.43,5309,5371
P01_107_58,P01,P01_107,00:01:46.852,00:01:47.38,00:01:49.44,5369,5472
P01_107_59,P01,P01_107,00:01:52.601,00:01:53.14,00:01:53.72,5657,5686
P01_107_6,P01,P01_107,00:00:16.101,00:00:16.07,00:00:16.87,803,843
P01_107_60,P01,P01_107,00:01:54.606,00:01:53.77,00:01:54.93,5688,5746
P01_107_61,P01,P01_107,00:01:56.606,00:01:55.73,00:01:57.37,5786,5868
P01_107_7,P01,P01_107,00:00:17.601,00:00:17.60,00:00:18.28,880,914
P01_107_8,P01,P01_107,00:00:18.350,00:00:18.22,00:00:18.99,911,949
P01_107_9,P01,P01_107,00:00:19.114,00:00:19.06,00:00:19.85,952,992
P01_108_0,P01,P01_108,00:00:01.100,00:00:00.77,00:00:01.53,38,76
P01_108_1,P01,P01_108,00:00:01.600,00:00:01.25,00:00:02.62,62,131
P01_108_10,P01,P01_108,00:00:25.100,00:00:24.54,00:00:25.60,1227,1280
P01_108_11,P01,P01_108,00:00:25.850,00:00:25.85,00:00:27.73,1292,1386
P01_108_12,P01,P01_108,00:00:30.350,00:00:30.04,00:00:31.63,1502,1581
P01_108_13,P01,P01_108,00:00:32.600,00:00:32.46,00:00:33.35,1623,1667
P01_108_14,P01,P01_108,00:00:34.101,00:00:33.25,00:00:34.82,1662,1741
P01_108_15,P01,P01_108,00:00:35.857,00:00:35.56,00:00:35.81,1778,1790
P01_108_16,P01,P01_108,00:00:36.600,00:00:35.91,00:00:37.10,1795,1855
P01_108_17,P01,P01_108,00:00:38.603,00:00:38.40,00:00:39.26,1920,1963
P01_108_18,P01,P01_108,00:00:39.601,00:00:39.79,00:00:40.40,1989,2020
P01_108_19,P01,P01_108,00:00:40.608,00:00:40.15,00:00:41.68,2007,2084
P01_108_2,P01,P01_108,00:00:02.350,00:00:02.04,00:00:02.90,102,145
P01_108_20,P01,P01_108,00:00:42.352,00:00:42.21,00:00:43.12,2110,2156
P01_108_21,P01,P01_108,00:00:44.351,00:00:44.16,00:00:44.75,2208,2237
P01_108_22,P01,P01_108,00:00:46.107,00:00:45.64,00:00:47.17,2282,2358
P01_108_23,P01,P01_108,00:00:48.112,00:00:47.96,00:00:50.57,2398,2528
P01_108_24,P01,P01_108,00:00:50.850,00:00:50.67,00:00:53.48,2533,2674
P01_108_25,P01,P01_108,00:00:56.350,00:00:53.60,00:01:06.28,2680,3314
P01_108_26,P01,P01_108,00:01:06.350,00:01:06.18,00:01:06.71,3309,3335
P01_108_27,P01,P01_108,00:01:07.102,00:01:06.87,00:01:07.56,3343,3378
P01_108_28,P01,P01_108,00:01:08.850,00:01:08.41,00:01:09.16,3420,3458
P01_108_29,P01,P01_108,00:01:10.350,00:01:10.31,00:01:11.04,3515,3551
P01_108_3,P01,P01_108,00:00:08.100,00:00:08.28,00:00:09.10,413,455
P01_108_30,P01,P01_108,00:01:12.351,00:01:12.25,00:01:13.29,3612,3664
P01_108_31,P01,P01_108,00:01:14.100,00:01:14.07,00:01:14.60,3703,3729
P01_108_32,P01,P01_108,00:01:14.607,00:01:14.42,00:01:15.75,3721,3787
P01_108_33,P01,P01_108,00:01:16.350,00:01:16.01,00:01:16.61,3800,3830
P01_108_34,P01,P01_108,00:01:18.101,00:01:18.24,00:01:19.89,3911,3994
P01_108_35,P01,P01_108,00:01:20.100,00:01:20.54,00:01:22.10,4026,4105
P01_108_36,P01,P01_108,00:01:20.851,00:01:19.20,00:01:21.99,3960,4099
P01_108_37,P01,P01_108,00:01:22.850,00:01:22.39,00:01:23.44,4119,4172
P01_108_38,P01,P01_108,00:01:25.600,00:01:25.05,00:01:26.19,4252,4309
P01_108_39,P01,P01_108,00:01:27.352,00:01:27.04,00:01:27.89,4352,4394
P01_108_4,P01,P01_108,00:00:11.615,00:00:08.97,00:00:12.01,448,600
P01_108_40,P01,P01_108,00:01:28.350,00:01:28.04,00:01:29.79,4402,4489
P01_108_41,P01,P01_108,00:01:30.353,00:01:29.94,00:01:30.54,4497,4527
P01_108_42,P01,P01_108,00:01:30.850,00:01:30.93,00:01:32.37,4546,4618
P01_108_43,P01,P01_108,00:01:32.600,00:01:32.76,00:01:34.20,4638,4710
P01_108_44,P01,P01_108,00:01:36.100,00:01:35.89,00:01:36.84,4794,4842
P01_108_45,P01,P01_108,00:01:37.111,00:01:36.92,00:01:38.67,4846,4933
P01_108_46,P01,P01_108,00:01:37.601,00:01:35.76,00:01:38.25,4788,4912
P01_108_47,P01,P01_108,00:01:39.101,00:01:38.23,00:01:40.16,4911,5008
P01_108_48,P01,P01_108,00:01:41.350,00:01:40.99,00:01:41.71,5049,5085
P01_108_49,P01,P01_108,00:01:42.601,00:01:42.11,00:01:44.61,5105,5230
P01_108_5,P01,P01_108,00:00:12.600,00:00:12.72,00:00:18.39,636,919
P01_108_50,P01,P01_108,00:01:45.352,00:01:45.04,00:01:45.91,5252,5295
P01_108_51,P01,P01_108,00:01:46.601,00:01:46.91,00:01:52.75,5345,5637
P01_108_52,P01,P01_108,00:01:51.350,00:01:51.40,00:01:51.95,5570,5597
P01_108_53,P01,P01_108,00:01:52.351,00:01:52.31,00:01:54.75,5615,5737
P01_108_54,P01,P01_108,00:01:55.102,00:01:54.78,00:01:55.86,5739,5793
P01_108_55,P01,P01_108,00:01:56.102,00:01:55.89,00:01:57.33,5794,5866
P01_108_56,P01,P01_108,00:01:56.606,00:01:56.14,00:02:00.08,5807,6004
P01_108_57,P01,P01_108,00:02:00.602,00:02:00.18,00:02:01.15,6009,6057
P01_108_58,P01,P01_108,00:02:01.602,00:02:01.24,00:02:04.11,6062,6205
P01_108_59,P01,P01_108,00:02:04.602,00:02:04.21,00:02:05.14,6210,6257
P01_108_6,P01,P01_108,00:00:18.850,00:00:18.50,00:00:19.50,925,975
P01_108_60,P01,P01_108,00:02:08.102,00:02:07.83,00:02:08.89,6391,6444
P01_108_61,P01,P01_108,00:02:09.356,00:02:09.07,00:02:09.69,6453,6484
P01_108_62,P01,P01_108,00:02:10.100,00:02:09.91,00:02:10.39,6495,6519
P01_108_63,P01,P01_108,00:02:12.850,00:02:12.50,00:02:14.08,6625,6704
P01_108_64,P01,P01_108,00:02:14.610,00:02:14.18,00:02:17.87,6709,6893
P01_108_65,P01,P01_108,00:02:18.101,00:02:17.61,00:02:18.62,6880,6931
P01_108_7,P01,P01_108,00:00:19.600,00:00:19.60,00:00:19.89,980,994
P01_108_8,P01,P01_108,00:00:19.855,00:00:19.95,00:00:20.65,997,1032
P01_108_9,P01,P01_108,00:00:22.350,00:00:22.33,00:00:23.10,1116,1155
P01_109_0,P01,P01_109,00:00:01.607,00:00:01.58,00:00:02.52,79,126
P01_109_1,P01,P01_109,00:00:02.853,00:00:03.06,00:00:04.53,153,226
P01_109_10,P01,P01_109,00:00:15.100,00:00:14.76,00:00:16.91,738,845
P01_109_100,P01,P01_109,00:05:22.350,00:05:22.29,00:05:23.12,16114,16156
P01_109_101,P01,P01_109,00:05:23.100,00:05:23.22,00:05:24.78,16161,16238
P01_109_102,P01,P01_109,00:05:24.608,00:05:24.70,00:05:25.63,16235,16281
P01_109_103,P01,P01_109,00:05:25.600,00:05:25.41,00:05:27.11,16270,16355
P01_109_104,P01,P01_109,00:05:27.350,00:05:27.48,00:05:27.76,16374,16388
P01_109_105,P01,P01_109,00:05:28.110,00:05:27.88,00:05:36.98,16394,16849
P01_109_106,P01,P01_109,00:05:37.100,00:05:37.06,00:05:38.11,16853,16905
P01_109_107,P01,P01_109,00:05:38.851,00:05:38.29,00:05:39.01,16914,16950
P01_109_108,P01,P01_109,00:05:39.100,00:05:38.77,00:05:39.27,16938,16963
P01_109_109,P01,P01_109,00:05:39.350,00:05:39.30,00:05:40.02,16965,17001
P01_109_11,P01,P01_109,00:00:17.601,00:00:17.52,00:00:20.44,876,1022
P01_109_110,P01,P01_109,00:05:40.350,00:05:39.76,00:05:41.78,16988,17089
P01_109_111,P01,P01_109,00:05:43.850,00:05:41.86,00:05:44.53,17093,17226
P01_109_112,P01,P01_109,00:05:45.350,00:05:44.09,00:05:47.67,17204,17383
P01_109_113,P01,P01_109,00:05:48.350,00:05:47.61,00:05:48.95,17380,17447
P01_109_114,P01,P01_109,00:05:49.350,00:05:49.42,00:05:51.36,17471,17568
P01_109_115,P01,P01_109,00:05:51.850,00:05:51.46,00:05:52.83,17573,17641
P01_109_116,P01,P01_109,00:05:53.600,00:05:53.90,00:06:15.24,17695,18762
P01_109_117,P01,P01_109,00:06:15.600,00:06:15.29,00:06:16.11,18764,18805
P01_109_118,P01,P01_109,00:06:15.850,00:06:15.84,00:06:17.32,18792,18866
P01_109_119,P01,P01_109,00:06:16.600,00:06:16.74,00:06:18.79,18837,18939
P01_109_12,P01,P01_109,00:00:20.601,00:00:20.91,00:00:22.46,1045,1123
P01_109_120,P01,P01_109,00:06:19.600,00:06:19.42,00:06:20.32,18971,19016
P01_109_121,P01,P01_109,00:06:20.363,00:06:20.29,00:06:22.79,19014,19139
P01_109_122,P01,P01_109,00:06:20.601,00:06:22.85,00:06:23.46,19142,19173
P01_109_123,P01,P01_109,00:06:21.850,00:06:22.19,00:06:24.87,19109,19243
P01_109_124,P01,P01_109,00:06:22.600,00:06:25.40,00:06:26.05,19270,19302
P01_109_125,P01,P01_109,00:06:23.350,00:06:25.89,00:06:27.51,19294,19375
P01_109_126,P01,P01_109,00:06:25.100,00:06:27.39,00:06:29.16,19369,19458
P01_109_127,P01,P01_109,00:06:26.100,00:06:29.19,00:06:30.69,19459,19534
P01_109_128,P01,P01_109,00:06:28.350,00:06:27.94,00:06:29.10,19397,19455
P01_109_129,P01,P01_109,00:06:29.115,00:06:29.08,00:06:30.64,19454,19532
P01_109_13,P01,P01_109,00:00:22.601,00:00:22.78,00:00:27.06,1139,1353
P01_109_130,P01,P01_109,00:06:31.850,00:06:31.73,00:06:33.27,19586,19663
P01_109_131,P01,P01_109,00:06:33.606,00:06:33.32,00:06:34.49,19666,19724
P01_109_132,P01,P01_109,00:06:34.850,00:06:34.55,00:07:16.06,19727,21803
P01_109_133,P01,P01_109,00:07:16.350,00:07:16.33,00:07:16.65,21816,21832
P01_109_134,P01,P01_109,00:07:17.850,00:07:16.63,00:07:18.93,21831,21946
P01_109_135,P01,P01_109,00:07:18.601,00:07:18.98,00:07:19.50,21949,21975
P01_109_136,P01,P01_109,00:07:18.850,00:07:18.95,00:07:19.39,21947,21969
P01_109_137,P01,P01_109,00:07:19.850,00:07:19.49,00:07:29.95,21974,22497
P01_109_138,P01,P01_109,00:07:37.851,00:07:38.00,00:07:38.80,22900,22940
P01_109_139,P01,P01_109,00:07:38.600,00:07:38.55,00:07:39.35,22927,22967
P01_109_14,P01,P01_109,00:00:24.851,00:00:24.61,00:00:25.66,1230,1283
P01_109_140,P01,P01_109,00:07:39.351,00:07:39.24,00:07:39.66,22962,22983
P01_109_141,P01,P01_109,00:07:40.101,00:07:40.00,00:07:40.95,23000,23047
P01_109_142,P01,P01_109,00:07:40.850,00:07:40.95,00:07:41.40,23047,23070
P01_109_143,P01,P01_109,00:07:42.601,00:07:41.50,00:07:41.95,23075,23097
P01_109_144,P01,P01_109,00:07:43.850,00:07:42.15,00:07:42.44,23107,23122
P01_109_145,P01,P01_109,00:07:44.100,00:07:44.11,00:07:44.94,23205,23247
P01_109_146,P01,P01_109,00:07:45.100,00:07:44.98,00:07:45.74,23249,23287
P01_109_147,P01,P01_109,00:07:45.850,00:07:45.84,00:07:46.47,23292,23323
P01_109_148,P01,P01_109,00:07:46.600,00:07:45.21,00:07:45.67,23260,23283
P01_109_149,P01,P01_109,00:07:49.100,00:07:46.10,00:07:46.60,23305,23330
P01_109_15,P01,P01_109,00:00:25.851,00:00:25.96,00:00:26.71,1298,1335
P01_109_150,P01,P01_109,00:07:49.850,00:07:46.55,00:07:47.80,23327,23390
P01_109_151,P01,P01_109,00:07:50.850,00:07:49.12,00:07:49.65,23456,23482
P01_109_152,P01,P01_109,00:07:51.351,00:07:51.39,00:07:51.90,23569,23595
P01_109_153,P01,P01_109,00:07:52.100,00:07:52.49,00:07:53.09,23624,23654
P01_109_154,P01,P01_109,00:07:53.106,00:07:51.10,00:07:51.70,23555,23585
P01_109_155,P01,P01_109,00:07:56.350,00:07:56.00,00:07:57.54,23800,23877
P01_109_156,P01,P01_109,00:07:57.600,00:07:57.35,00:07:58.60,23867,23930
P01_109_157,P01,P01_109,00:07:59.600,00:07:59.39,00:07:59.94,23969,23997
P01_109_158,P01,P01_109,00:08:00.350,00:08:00.09,00:08:01.04,24004,24052
P01_109_159,P01,P01_109,00:08:01.100,00:08:00.98,00:08:02.04,24049,24102
P01_109_16,P01,P01_109,00:00:26.851,00:00:26.91,00:00:28.03,1345,1401
P01_109_160,P01,P01_109,00:08:03.851,00:08:02.58,00:08:04.69,24129,24234
P01_109_161,P01,P01_109,00:08:04.600,00:08:04.17,00:08:06.41,24208,24320
P01_109_162,P01,P01_109,00:08:06.350,00:08:05.76,00:08:06.90,24288,24345
P01_109_163,P01,P01_109,00:08:07.100,00:08:06.66,00:08:08.06,24333,24403
P01_109_164,P01,P01_109,00:08:08.350,00:08:08.12,00:08:09.01,24406,24450
P01_109_165,P01,P01_109,00:08:09.350,00:08:08.92,00:08:16.63,24446,24831
P01_109_166,P01,P01_109,00:08:16.851,00:08:16.85,00:08:17.27,24842,24863
P01_109_167,P01,P01_109,00:08:19.106,00:08:18.89,00:08:21.77,24944,25088
P01_109_168,P01,P01_109,00:08:23.362,00:08:23.50,00:08:24.07,25175,25203
P01_109_169,P01,P01_109,00:08:24.862,00:08:24.73,00:08:25.92,25236,25296
P01_109_17,P01,P01_109,00:00:28.363,00:00:28.38,00:00:29.29,1419,1464
P01_109_170,P01,P01_109,00:08:26.114,00:08:25.93,00:08:34.59,25296,25729
P01_109_171,P01,P01_109,00:08:34.850,00:08:34.69,00:08:37.29,25734,25864
P01_109_172,P01,P01_109,00:08:37.359,00:08:37.70,00:08:38.31,25885,25915
P01_109_173,P01,P01_109,00:08:38.850,00:08:38.54,00:08:41.96,25927,26098
P01_109_174,P01,P01_109,00:08:43.600,00:08:43.06,00:08:43.93,26152,26196
P01_109_175,P01,P01_109,00:08:43.850,00:08:43.96,00:08:44.60,26198,26230
P01_109_176,P01,P01_109,00:08:44.350,00:08:44.49,00:08:45.31,26224,26265
P01_109_177,P01,P01_109,00:08:45.351,00:08:45.45,00:08:46.90,26272,26345
P01_109_178,P01,P01_109,00:08:48.350,00:08:46.81,00:08:48.56,26340,26427
P01_109_179,P01,P01_109,00:08:53.350,00:08:51.16,00:08:54.28,26558,26714
P01_109_18,P01,P01_109,00:00:29.601,00:00:29.71,00:00:30.54,1485,1527
P01_109_180,P01,P01_109,00:08:54.850,00:08:54.41,00:08:55.90,26720,26795
P01_109_181,P01,P01_109,00:08:55.850,00:08:55.88,00:08:56.60,26794,26830
P01_109_182,P01,P01_109,00:08:57.350,00:08:56.58,00:09:00.26,26829,27013
P01_109_183,P01,P01_109,00:09:00.606,00:09:00.29,00:09:02.27,27014,27113
P01_109_184,P01,P01_109,00:09:02.851,00:09:02.63,00:09:03.93,27131,27196
P01_109_185,P01,P01_109,00:09:04.100,00:09:04.03,00:09:05.39,27201,27269
P01_109_186,P01,P01_109,00:09:05.850,00:09:05.49,00:09:06.50,27274,27325
P01_109_187,P01,P01_109,00:09:06.851,00:09:06.60,00:09:07.96,27330,27398
P01_109_188,P01,P01_109,00:09:07.606,00:09:07.86,00:09:08.47,27393,27423
P01_109_189,P01,P01_109,00:09:08.601,00:09:08.33,00:09:09.34,27416,27467
P01_109_19,P01,P01_109,00:00:33.101,00:00:33.14,00:00:33.98,1657,1698
P01_109_190,P01,P01_109,00:09:09.852,00:09:10.00,00:09:14.41,27500,27720
P01_109_191,P01,P01_109,00:09:10.352,00:09:10.54,00:09:10.94,27527,27547
P01_109_192,P01,P01_109,00:09:11.100,00:09:11.64,00:09:14.37,27582,27718
P01_109_193,P01,P01_109,00:09:13.100,00:09:13.67,00:09:14.92,27683,27745
P01_109_194,P01,P01_109,00:09:17.601,00:09:17.79,00:09:18.55,27889,27927
P01_109_195,P01,P01_109,00:09:18.601,00:09:18.63,00:09:19.15,27931,27957
P01_109_196,P01,P01_109,00:09:19.861,00:09:19.72,00:09:22.07,27986,28103
P01_109_197,P01,P01_109,00:09:23.600,00:09:23.61,00:09:28.80,28180,28439
P01_109_198,P01,P01_109,00:09:25.600,00:09:23.63,00:09:24.67,28181,28233
P01_109_199,P01,P01_109,00:09:27.100,00:09:25.92,00:09:28.17,28295,28408
P01_109_2,P01,P01_109,00:00:05.101,00:00:05.04,00:00:06.39,252,319
P01_109_20,P01,P01_109,00:00:36.851,00:00:36.24,00:00:38.93,1812,1946
P01_109_200,P01,P01_109,00:09:28.851,00:09:28.60,00:09:29.62,28430,28481
P01_109_201,P01,P01_109,00:09:29.601,00:09:29.69,00:09:31.16,28484,28558
P01_109_202,P01,P01_109,00:09:32.851,00:09:31.85,00:09:34.53,28592,28726
P01_109_203,P01,P01_109,00:09:35.863,00:09:34.69,00:09:39.03,28734,28951
P01_109_204,P01,P01_109,00:09:39.101,00:09:39.13,00:09:39.95,28956,28997
P01_109_205,P01,P01_109,00:09:39.867,00:09:40.01,00:09:41.13,29000,29056
P01_109_206,P01,P01_109,00:09:41.101,00:09:41.05,00:09:41.73,29052,29086
P01_109_207,P01,P01_109,00:09:42.850,00:09:42.18,00:09:43.31,29108,29165
P01_109_208,P01,P01_109,00:09:43.600,00:09:43.31,00:09:44.07,29165,29203
P01_109_209,P01,P01_109,00:09:44.350,00:09:44.38,00:09:44.97,29219,29248
P01_109_21,P01,P01_109,00:00:41.852,00:00:41.69,00:00:42.40,2084,2120
P01_109_210,P01,P01_109,00:09:45.361,00:09:45.06,00:09:46.70,29252,29335
P01_109_211,P01,P01_109,00:09:46.351,00:09:46.04,00:09:50.25,29302,29512
P01_109_212,P01,P01_109,00:09:50.851,00:09:50.86,00:09:51.50,29543,29575
P01_109_213,P01,P01_109,00:09:52.360,00:09:52.15,00:09:53.51,29607,29675
P01_109_214,P01,P01_109,00:09:54.850,00:09:53.96,00:09:55.71,29698,29785
P01_109_215,P01,P01_109,00:09:56.851,00:09:56.60,00:09:57.84,29830,29892
P01_109_216,P01,P01_109,00:09:58.852,00:09:58.99,00:09:59.44,29949,29972
P01_109_217,P01,P01_109,00:09:59.351,00:09:59.54,00:10:00.21,29977,30010
P01_109_218,P01,P01_109,00:10:00.357,00:10:00.36,00:10:00.79,30018,30039
P01_109_219,P01,P01_109,00:10:00.601,00:10:00.39,00:10:01.09,30019,30054
P01_109_22,P01,P01_109,00:00:42.850,00:00:42.64,00:00:43.86,2132,2193
P01_109_220,P01,P01_109,00:10:01.102,00:10:01.19,00:10:01.81,30059,30090
P01_109_221,P01,P01_109,00:10:01.601,00:10:02.13,00:10:02.82,30106,30141
P01_109_222,P01,P01_109,00:10:03.101,00:10:02.79,00:10:04.40,30139,30220
P01_109_223,P01,P01_109,00:10:06.101,00:10:04.59,00:10:06.49,30229,30324
P01_109_224,P01,P01_109,00:10:07.350,00:10:06.58,00:10:09.69,30329,30484
P01_109_225,P01,P01_109,00:10:09.863,00:10:10.02,00:10:10.37,30501,30518
P01_109_226,P01,P01_109,00:10:10.354,00:10:10.39,00:10:11.15,30519,30557
P01_109_227,P01,P01_109,00:10:11.100,00:10:11.25,00:10:19.21,30562,30960
P01_109_228,P01,P01_109,00:10:14.100,00:10:13.62,00:10:15.12,30681,30756
P01_109_229,P01,P01_109,00:10:15.350,00:10:14.91,00:10:15.90,30745,30795
P01_109_23,P01,P01_109,00:00:44.101,00:00:44.13,00:00:44.72,2206,2236
P01_109_230,P01,P01_109,00:10:15.852,00:10:16.28,00:10:17.81,30814,30890
P01_109_231,P01,P01_109,00:10:20.351,00:10:17.08,00:10:37.83,30854,31891
P01_109_232,P01,P01_109,00:10:38.350,00:10:37.93,00:10:38.62,31896,31931
P01_109_233,P01,P01_109,00:10:38.601,00:10:38.63,00:10:39.83,31931,31991
P01_109_234,P01,P01_109,00:10:39.601,00:10:39.93,00:10:49.98,31996,32499
P01_109_235,P01,P01_109,00:10:53.364,00:10:53.07,00:10:53.84,32653,32692
P01_109_236,P01,P01_109,00:10:54.101,00:10:54.00,00:10:55.48,32700,32774
P01_109_237,P01,P01_109,00:10:58.350,00:10:57.52,00:10:59.74,32876,32987
P01_109_238,P01,P01_109,00:11:00.601,00:10:59.08,00:11:00.60,32954,33030
P01_109_239,P01,P01_109,00:11:01.101,00:11:00.99,00:11:01.61,33049,33080
P01_109_24,P01,P01_109,00:00:45.616,00:00:45.39,00:00:46.64,2269,2332
P01_109_240,P01,P01_109,00:11:02.601,00:11:02.19,00:11:03.74,33109,33187
P01_109_241,P01,P01_109,00:11:04.101,00:11:03.91,00:11:04.71,33195,33235
P01_109_242,P01,P01_109,00:11:06.111,00:11:05.36,00:11:21.96,33268,34098
P01_109_243,P01,P01_109,00:11:22.601,00:11:22.51,00:11:23.38,34125,34169
P01_109_244,P01,P01_109,00:11:26.108,00:11:24.25,00:11:47.16,34212,35358
P01_109_245,P01,P01_109,00:11:47.851,00:11:48.28,00:11:48.74,35414,35437
P01_109_246,P01,P01_109,00:11:49.600,00:11:49.56,00:11:50.76,35478,35538
P01_109_247,P01,P01_109,00:11:51.350,00:11:50.37,00:11:51.66,35518,35583
P01_109_248,P01,P01_109,00:11:52.101,00:11:50.00,00:11:52.35,35500,35617
P01_109_249,P01,P01_109,00:11:53.101,00:11:52.19,00:11:53.85,35609,35692
P01_109_25,P01,P01_109,00:00:46.600,00:00:46.73,00:00:47.57,2336,2378
P01_109_250,P01,P01_109,00:11:54.850,00:11:53.76,00:11:55.30,35688,35765
P01_109_251,P01,P01_109,00:11:56.100,00:11:55.30,00:11:56.65,35765,35832
P01_109_252,P01,P01_109,00:11:57.100,00:11:56.37,00:11:58.79,35818,35939
P01_109_253,P01,P01_109,00:11:59.350,00:11:58.69,00:12:00.59,35934,36029
P01_109_254,P01,P01_109,00:12:00.851,00:12:01.02,00:12:02.98,36051,36149
P01_109_255,P01,P01_109,00:12:02.601,00:12:02.36,00:12:03.00,36118,36150
P01_109_256,P01,P01_109,00:12:03.857,00:12:03.10,00:12:24.80,36155,37240
P01_109_257,P01,P01_109,00:12:27.601,00:12:24.90,00:12:29.37,37245,37468
P01_109_258,P01,P01_109,00:12:28.851,00:12:27.97,00:12:29.43,37398,37471
P01_109_259,P01,P01_109,00:12:30.374,00:12:29.53,00:12:38.24,37476,37912
P01_109_26,P01,P01_109,00:00:47.351,00:00:47.55,00:00:48.20,2377,2410
P01_109_260,P01,P01_109,00:12:39.101,00:12:38.25,00:12:41.51,37912,38075
P01_109_261,P01,P01_109,00:12:42.601,00:12:41.99,00:12:43.46,38099,38173
P01_109_262,P01,P01_109,00:12:43.850,00:12:43.74,00:12:45.89,38187,38294
P01_109_263,P01,P01_109,00:12:45.860,00:12:45.61,00:12:46.56,38280,38328
P01_109_264,P01,P01_109,00:12:47.100,00:12:46.57,00:12:47.96,38328,38398
P01_109_265,P01,P01_109,00:12:48.100,00:12:47.92,00:12:48.75,38396,38437
P01_109_266,P01,P01_109,00:12:49.100,00:12:48.69,00:12:50.45,38434,38522
P01_109_267,P01,P01_109,00:12:50.855,00:12:50.67,00:12:51.30,38533,38565
P01_109_268,P01,P01_109,00:12:52.350,00:12:52.08,00:12:54.48,38604,38724
P01_109_269,P01,P01_109,00:12:53.350,00:12:55.53,00:13:00.88,38776,39044
P01_109_27,P01,P01_109,00:00:49.601,00:00:49.33,00:00:50.11,2466,2505
P01_109_270,P01,P01_109,00:13:01.861,00:13:01.59,00:13:02.69,39079,39134
P01_109_271,P01,P01_109,00:13:02.860,00:13:02.78,00:13:07.09,39139,39354
P01_109_272,P01,P01_109,00:13:07.850,00:13:07.24,00:13:08.78,39362,39439
P01_109_273,P01,P01_109,00:13:08.850,00:13:08.75,00:13:09.28,39437,39464
P01_109_274,P01,P01_109,00:13:09.350,00:13:09.38,00:13:10.08,39469,39504
P01_109_275,P01,P01_109,00:13:10.100,00:13:09.88,00:13:11.93,39494,39596
P01_109_276,P01,P01_109,00:13:12.100,00:13:12.00,00:13:12.46,39600,39623
P01_109_277,P01,P01_109,00:13:13.100,00:13:12.56,00:13:14.07,39628,39703
P01_109_278,P01,P01_109,00:13:14.100,00:13:14.09,00:13:14.75,39704,39737
P01_109_279,P01,P01_109,00:13:15.350,00:13:14.76,00:13:17.61,39738,39880
P01_109_28,P01,P01_109,00:00:50.101,00:00:49.56,00:00:50.80,2478,2540
P01_109_280,P01,P01_109,00:13:17.600,00:13:17.60,00:13:17.92,39880,39896
P01_109_281,P01,P01_109,00:13:18.600,00:13:18.83,00:13:20.02,39941,40001
P01_109_282,P01,P01_109,00:13:20.350,00:13:20.11,00:14:34.79,40005,43739
P01_109_283,P01,P01_109,00:14:38.858,00:14:38.50,00:14:39.44,43925,43972
P01_109_284,P01,P01_109,00:14:39.850,00:14:39.41,00:14:40.21,43970,44010
