narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_09_146,P01,P01_09,00:11:09.850,00:11:08.14,00:11:13.64,40088,40418,continue washing counter,wash,2,counter,42,['counter'],[42]
P01_09_147,P01,P01_09,00:11:20.910,00:11:20.93,00:11:21.69,40855,40901,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_09_148,P01,P01_09,00:11:22.100,00:11:22.32,00:11:27.87,40939,41272,wash counter,wash,2,counter,42,['counter'],[42]
P01_09_149,P01,P01_09,00:11:29.410,00:11:28.54,00:11:29.51,41312,41370,take washing up liquid,take,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_09_15,P01,P01_09,00:00:37.840,00:00:37.40,00:00:38.65,2244,2319,put down bottle,put-down,1,bottle,15,['bottle'],[15]
P01_09_150,P01,P01_09,00:11:30.470,00:11:29.67,00:11:30.91,41380,41454,pour washing up liquid,pour,9,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_09_151,P01,P01_09,00:11:31.470,00:11:30.79,00:11:31.81,41447,41508,put down washing up liquid,put-down,1,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_09_152,P01,P01_09,00:11:32.780,00:11:32.09,00:11:34.00,41525,41640,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_09_153,P01,P01_09,00:11:34.650,00:11:34.20,00:11:37.33,41652,41839,wash spatula,wash,2,spatula,20,['spatula'],[20]
P01_09_154,P01,P01_09,00:11:49.130,00:11:40.00,00:11:55.20,42000,42912,continue washing spatula,wash,2,spatula,20,['spatula'],[20]
P01_09_155,P01,P01_09,00:11:54.470,00:11:54.25,00:11:54.96,42855,42897,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_09_156,P01,P01_09,00:11:55.980,00:11:55.37,00:11:57.73,42922,43063,empty bowl,empty,20,bowl,7,['bowl'],[7]
P01_09_157,P01,P01_09,00:11:57.190,00:11:57.72,00:12:01.15,43063,43269,wash bowl,wash,2,bowl,7,['bowl'],[7]
P01_09_158,P01,P01_09,00:12:18.940,00:12:01.07,00:12:21.02,43264,44461,continue washing bowl,wash,2,bowl,7,['bowl'],[7]
P01_09_159,P01,P01_09,00:12:21.940,00:12:21.11,00:12:21.61,44466,44496,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_09_16,P01,P01_09,00:00:38.840,00:00:38.75,00:00:41.36,2325,2481,take potatoes,take,0,potato,30,['potato'],[30]
P01_09_160,P01,P01_09,00:12:22.940,00:12:21.63,00:12:22.76,44497,44565,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_09_161,P01,P01_09,00:12:23.940,00:12:23.00,00:12:25.81,44580,44748,wash hands,wash,2,hand,11,['hand'],[11]
P01_09_162,P01,P01_09,00:12:25.510,00:12:25.25,00:12:26.90,44715,44814,take spatula,take,0,spatula,20,['spatula'],[20]
P01_09_163,P01,P01_09,00:12:26.610,00:12:26.81,00:12:29.02,44808,44941,rinse spatula,rinse,2,spatula,20,['spatula'],[20]
P01_09_164,P01,P01_09,00:12:28.920,00:12:29.09,00:12:29.75,44945,44985,take sponge,take,0,sponge,9,['sponge'],[9]
P01_09_165,P01,P01_09,00:12:29.920,00:12:29.50,00:12:35.26,44970,45315,wash spatula,wash,2,spatula,20,['spatula'],[20]
P01_09_166,P01,P01_09,00:12:35.310,00:12:35.15,00:12:35.77,45309,45346,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_09_167,P01,P01_09,00:12:36.310,00:12:35.40,00:12:41.34,45324,45680,rinse spatula,rinse,2,spatula,20,['spatula'],[20]
P01_09_168,P01,P01_09,00:12:41.330,00:12:40.69,00:12:41.76,45641,45705,put spatula onto rack,put-onto,1,spatula,20,"['spatula', 'rack']","[20, 110]"
P01_09_169,P01,P01_09,00:12:42.550,00:12:43.06,00:12:45.09,45783,45905,empty bowl,empty,20,bowl,7,['bowl'],[7]
P01_09_17,P01,P01_09,00:00:43.410,00:00:43.10,00:00:44.81,2586,2688,put down potato,put-down,1,potato,30,['potato'],[30]
P01_09_170,P01,P01_09,00:12:45.710,00:12:44.82,00:12:55.69,45889,46541,rinse bowl,rinse,2,bowl,7,['bowl'],[7]
P01_09_171,P01,P01_09,00:12:51.310,00:12:44.85,00:12:56.96,45891,46617,rinse bowl,rinse,2,bowl,7,['bowl'],[7]
P01_09_172,P01,P01_09,00:12:57.560,00:12:57.03,00:12:57.86,46621,46671,take sponge,take,0,sponge,9,['sponge'],[9]
P01_09_173,P01,P01_09,00:12:58.560,00:12:58.09,00:13:02.41,46685,46944,wash bowl,wash,2,bowl,7,['bowl'],[7]
P01_09_174,P01,P01_09,00:12:59.560,00:13:01.18,00:13:03.12,46870,46987,empty bowl,empty,20,bowl,7,['bowl'],[7]
P01_09_175,P01,P01_09,00:13:04.040,00:13:03.22,00:13:04.65,46993,47079,put bowl onto rack,put-onto,1,bowl,7,"['bowl', 'rack']","[7, 110]"
P01_09_176,P01,P01_09,00:13:05.230,00:13:04.74,00:13:05.55,47084,47133,take cutting board,take,0,board:cutting,18,['board:cutting'],[18]
P01_09_177,P01,P01_09,00:13:06.230,00:13:05.60,00:13:06.85,47136,47211,put down cutting board,put-down,1,board:cutting,18,['board:cutting'],[18]
P01_09_178,P01,P01_09,00:13:07.240,00:13:06.45,00:13:07.16,47187,47229,take sponge,take,0,sponge,9,['sponge'],[9]
P01_09_179,P01,P01_09,00:13:09.740,00:13:08.09,00:13:08.96,47285,47337,take cloth,take,0,cloth,17,['cloth'],[17]
P01_09_18,P01,P01_09,00:00:44.660,00:00:44.70,00:00:46.09,2682,2765,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_09_180,P01,P01_09,00:13:10.740,00:13:09.06,00:13:14.23,47343,47653,wipe counter,wipe,2,counter,42,['counter'],[42]
P01_09_181,P01,P01_09,00:13:12.070,00:13:13.01,00:13:14.01,47580,47640,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P01_09_182,P01,P01_09,00:13:17.220,00:13:14.17,00:13:15.93,47650,47755,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P01_09_183,P01,P01_09,00:13:18.440,00:13:15.49,00:13:19.51,47729,47970,squeeze sponge,squeeze,18,sponge,9,['sponge'],[9]
P01_09_184,P01,P01_09,00:13:19.440,00:13:19.61,00:13:20.48,47976,48028,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_09_185,P01,P01_09,00:13:21.270,00:13:20.40,00:13:22.11,48024,48126,take cloth,take,0,cloth,17,['cloth'],[17]
P01_09_186,P01,P01_09,00:13:22.370,00:13:22.19,00:13:26.25,48131,48375,dry hands,dry,14,hand,11,['hand'],[11]
P01_09_187,P01,P01_09,00:13:26.370,00:13:26.37,00:13:27.62,48382,48457,hang clothes,hang,41,clothes,73,['clothes'],[73]
P01_09_188,P01,P01_09,00:13:30.620,00:13:29.79,00:13:31.17,48587,48670,open oven,open,3,oven,46,['oven'],[46]
P01_09_189,P01,P01_09,00:13:31.620,00:13:31.33,00:13:32.55,48679,48753,close oven,close,4,oven,46,['oven'],[46]
P01_09_19,P01,P01_09,00:00:45.890,00:00:45.80,00:00:47.63,2748,2857,put potato into cupboard,put-into,5,potato,30,"['potato', 'cupboard']","[30, 3]"
P01_09_190,P01,P01_09,00:13:34.380,00:13:32.99,00:13:39.82,48779,49189,turn oven on,turn-on,6,oven,46,['oven'],[46]
P01_09_191,P01,P01_09,00:13:42.610,00:13:42.69,00:13:43.44,49361,49406,take potato,take,0,potato,30,['potato'],[30]
P01_09_192,P01,P01_09,00:13:43.610,00:13:43.47,00:13:44.54,49408,49472,put down potato,put-down,1,potato,30,['potato'],[30]
P01_09_193,P01,P01_09,00:13:44.960,00:13:45.39,00:13:46.24,49523,49574,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_09_194,P01,P01_09,00:13:47.680,00:13:46.20,00:13:48.05,49572,49683,take plate,take,0,plate,2,['plate'],[2]
P01_09_195,P01,P01_09,00:13:48.870,00:13:48.15,00:13:48.80,49689,49728,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P01_09_196,P01,P01_09,00:13:50.420,00:13:50.26,00:13:50.84,49815,49850,move cutting board,move,11,board:cutting,18,['board:cutting'],[18]
P01_09_197,P01,P01_09,00:13:51.570,00:13:50.55,00:13:52.79,49833,49967,put down plate,put-down,1,plate,2,['plate'],[2]
P01_09_198,P01,P01_09,00:13:54.320,00:13:52.97,00:13:54.40,49978,50064,take potato,take,0,potato,30,['potato'],[30]
P01_09_199,P01,P01_09,00:13:55.320,00:13:55.50,00:13:56.50,50130,50190,open drawer,open,3,drawer,8,['drawer'],[8]
P01_09_2,P01,P01_09,00:00:06.250,00:00:06.71,00:00:07.70,402,462,put down bag,put-down,1,bag,19,['bag'],[19]
P01_09_20,P01,P01_09,00:00:50.300,00:00:48.65,00:00:51.40,2919,3084,take cutting board,take,0,board:cutting,18,['board:cutting'],[18]
P01_09_200,P01,P01_09,00:13:57.270,00:13:57.10,00:14:01.85,50226,50511,take knife,take,0,knife,4,['knife'],[4]
P01_09_201,P01,P01_09,00:14:01.589,00:14:00.85,00:14:02.46,50451,50547,close drawer,close,4,drawer,8,['drawer'],[8]
P01_09_202,P01,P01_09,00:14:02.589,00:14:04.28,00:14:21.12,50656,51667,peel potato,peel,19,potato,30,['potato'],[30]
P01_09_203,P01,P01_09,00:14:25.930,00:14:21.22,00:14:36.48,51673,52588,continue peeling potato,peel,19,potato,30,['potato'],[30]
P01_09_204,P01,P01_09,00:14:45.540,00:14:34.76,00:15:04.29,52485,54257,continue peeling potato,peel,19,potato,30,['potato'],[30]
P01_09_205,P01,P01_09,00:15:02.029,00:15:06.38,00:15:14.56,54382,54873,keep peeling potato,peel,19,potato,30,['potato'],[30]
P01_09_206,P01,P01_09,00:15:15.500,00:15:15.25,00:15:16.77,54915,55006,put down potato,put-down,1,potato,30,['potato'],[30]
P01_09_207,P01,P01_09,00:15:16.810,00:15:16.93,00:15:28.68,55015,55720,slice potato,slice,7,potato,30,['potato'],[30]
P01_09_208,P01,P01_09,00:15:34.130,00:15:28.40,00:15:38.62,55704,56317,continue slicing potato,slice,7,potato,30,['potato'],[30]
P01_09_209,P01,P01_09,00:15:51.450,00:15:49.88,00:16:06.38,56992,57982,continue slicing potato,slice,7,potato,30,['potato'],[30]
P01_09_21,P01,P01_09,00:00:51.309,00:00:51.40,00:00:52.14,3084,3128,put down cutting board,put-down,1,board:cutting,18,['board:cutting'],[18]
P01_09_210,P01,P01_09,00:16:21.430,00:15:56.48,00:16:33.68,57388,59620,continue slicing potato,slice,7,potato,30,['potato'],[30]
P01_09_211,P01,P01_09,00:16:39.670,00:16:34.37,00:16:39.13,59662,59947,pour potato onto plate,pour-onto,9,potato,30,"['potato', 'plate']","[30, 2]"
P01_09_212,P01,P01_09,00:16:35.190,00:16:39.89,00:16:42.32,59993,60139,pour potato onto plate,pour-onto,9,potato,30,"['potato', 'plate']","[30, 2]"
P01_09_213,P01,P01_09,00:16:43.460,00:16:43.46,00:16:44.25,60207,60255,put down knife,put-down,1,knife,4,['knife'],[4]
P01_09_214,P01,P01_09,00:16:45.460,00:16:45.44,00:16:47.60,60326,60456,take potato skins,take,0,skin:potato,48,['skin:potato'],[48]
P01_09_215,P01,P01_09,00:16:48.970,00:16:48.92,00:16:50.25,60535,60615,take potato skin from floor,take-from,0,skin:potato,48,"['skin:potato', 'floor']","[48, 159]"
P01_09_216,P01,P01_09,00:16:51.950,00:16:52.05,00:16:52.80,60723,60768,open bin,open,3,bin,36,['bin'],[36]
P01_09_217,P01,P01_09,00:16:52.950,00:16:52.65,00:16:53.48,60759,60808,throw potato skin into bin,throw-into,13,skin:potato,48,"['skin:potato', 'bin']","[48, 36]"
P01_09_218,P01,P01_09,00:16:56.399,00:16:55.71,00:16:57.06,60942,61023,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_09_219,P01,P01_09,00:16:57.399,00:16:57.42,00:16:57.94,61045,61076,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P01_09_22,P01,P01_09,00:00:54.769,00:00:54.21,00:00:55.23,3252,3313,take spoon,take,0,spoon,1,['spoon'],[1]
P01_09_220,P01,P01_09,00:17:01.080,00:16:59.59,00:17:00.95,61175,61257,take onion,take,0,onion,16,['onion'],[16]
P01_09_221,P01,P01_09,00:17:02.300,00:17:02.30,00:17:03.05,61338,61383,take knife,take,0,knife,4,['knife'],[4]
P01_09_222,P01,P01_09,00:17:03.620,00:17:03.35,00:17:22.24,61401,62534,peel onion,peel,19,onion,16,['onion'],[16]
P01_09_223,P01,P01_09,00:17:17.890,00:17:19.67,00:17:34.14,62380,63248,peel onion,peel,19,onion,16,['onion'],[16]
P01_09_224,P01,P01_09,00:17:33.710,00:17:29.36,00:18:00.52,62961,64831,continue peeling onion,peel,19,onion,16,['onion'],[16]
P01_09_225,P01,P01_09,00:17:47.670,00:17:37.66,00:17:57.64,63459,64658,continue peeling onion,peel,19,onion,16,['onion'],[16]
P01_09_226,P01,P01_09,00:18:03.390,00:18:03.19,00:18:04.05,64991,65043,put down onion,put-down,1,onion,16,['onion'],[16]
P01_09_227,P01,P01_09,00:18:05.040,00:18:03.90,00:18:10.59,65034,65435,cut onion,cut,7,onion,16,['onion'],[16]
P01_09_228,P01,P01_09,00:18:13.530,00:18:13.49,00:18:14.38,65609,65662,take knife,take,0,knife,4,['knife'],[4]
P01_09_229,P01,P01_09,00:18:16.400,00:18:14.08,00:18:16.85,65644,65811,cut onion,cut,7,onion,16,['onion'],[16]
P01_09_23,P01,P01_09,00:00:55.769,00:00:55.09,00:00:56.48,3305,3388,take cup,take,0,cup,13,['cup'],[13]
P01_09_230,P01,P01_09,00:18:17.400,00:18:16.45,00:18:17.12,65787,65827,put down knife,put-down,1,knife,4,['knife'],[4]
P01_09_231,P01,P01_09,00:18:19.970,00:18:17.07,00:18:19.79,65824,65987,take onion bits,take,0,bit:onion,16,['bit:onion'],[16]
P01_09_232,P01,P01_09,00:18:22.400,00:18:19.84,00:18:22.32,65990,66139,put down bits,put-down,1,bit:onion,16,['bit:onion'],[16]
P01_09_233,P01,P01_09,00:18:24.360,00:18:24.07,00:18:25.21,66244,66312,take knife,take,0,knife,4,['knife'],[4]
P01_09_234,P01,P01_09,00:18:25.730,00:18:25.59,00:18:28.15,66335,66489,cut onion,cut,7,onion,16,['onion'],[16]
P01_09_235,P01,P01_09,00:18:28.200,00:18:28.18,00:18:28.69,66490,66521,put down knife,put-down,1,knife,4,['knife'],[4]
P01_09_236,P01,P01_09,00:18:30.240,00:18:29.78,00:18:31.32,66586,66679,take containers,take,0,container,21,['container'],[21]
P01_09_237,P01,P01_09,00:18:31.559,00:18:30.93,00:18:31.98,66655,66718,open container,open,3,container,21,['container'],[21]
P01_09_238,P01,P01_09,00:18:35.510,00:18:34.23,00:18:35.22,66853,66913,take container,take,0,container,21,['container'],[21]
P01_09_239,P01,P01_09,00:18:36.510,00:18:35.95,00:18:36.89,66957,67013,open container,open,3,container,21,['container'],[21]
P01_09_24,P01,P01_09,00:00:56.800,00:00:57.04,00:00:58.15,3422,3489,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_09_240,P01,P01_09,00:18:39.260,00:18:38.90,00:18:40.00,67134,67200,take onion,take,0,onion,16,['onion'],[16]
P01_09_241,P01,P01_09,00:18:40.260,00:18:39.60,00:18:40.53,67176,67231,put down container,put-down,1,container,21,['container'],[21]
P01_09_242,P01,P01_09,00:18:41.580,00:18:40.94,00:18:42.23,67256,67333,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_09_243,P01,P01_09,00:18:43.580,00:18:41.63,00:18:44.14,67297,67448,wash onion,wash,2,onion,16,['onion'],[16]
P01_09_244,P01,P01_09,00:18:44.760,00:18:43.94,00:18:44.98,67436,67498,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_09_245,P01,P01_09,00:18:47.850,00:18:47.61,00:18:48.67,67656,67720,put onion into container,put-into,5,onion,16,"['onion', 'container']","[16, 21]"
P01_09_246,P01,P01_09,00:18:49.840,00:18:48.42,00:18:50.83,67705,67849,put onion into container,put-into,5,onion,16,"['onion', 'container']","[16, 21]"
P01_09_247,P01,P01_09,00:18:52.220,00:18:50.50,00:18:53.06,67830,67983,close lid,close,4,lid,6,['lid'],[6]
P01_09_248,P01,P01_09,00:18:53.220,00:18:56.62,00:18:58.54,68197,68312,open fridge,open,3,fridge,12,['fridge'],[12]
P01_09_249,P01,P01_09,00:18:59.240,00:18:57.87,00:18:59.75,68272,68385,put container into fridge,put-into,5,container,21,"['container', 'fridge']","[21, 12]"
P01_09_25,P01,P01_09,00:00:58.660,00:00:58.69,00:01:00.74,3521,3644,put cup into cupboard,put-into,5,cup,13,"['cup', 'cupboard']","[13, 3]"
P01_09_250,P01,P01_09,00:19:02.480,00:18:59.75,00:19:02.50,68385,68550,close fridge,close,4,fridge,12,['fridge'],[12]
P01_09_251,P01,P01_09,00:19:01.480,00:19:00.20,00:19:02.38,68412,68542,take mushrooms,take,0,mushroom,56,['mushroom'],[56]
P01_09_252,P01,P01_09,00:19:06.790,00:19:06.35,00:19:07.55,68781,68853,put down mushrooms,put-down,1,mushroom,56,['mushroom'],[56]
P01_09_253,P01,P01_09,00:19:08.090,00:19:07.41,00:19:10.33,68844,69019,dry hands,dry,14,hand,11,['hand'],[11]
P01_09_254,P01,P01_09,00:19:17.510,00:19:16.14,00:19:17.79,69368,69467,take bin.,take,0,bin,36,['bin'],[36]
P01_09_255,P01,P01_09,00:19:19.170,00:19:17.99,00:19:19.74,69479,69584,open bin.,open,3,bin,36,['bin'],[36]
P01_09_256,P01,P01_09,00:19:20.170,00:19:19.99,00:19:25.24,69599,69914,throw onion skin into bin.,throw-into,13,skin:onion,48,"['skin:onion', 'bin']","[48, 36]"
P01_09_257,P01,P01_09,00:19:26.300,00:19:26.63,00:19:27.53,69997,70051,close bin.,close,4,bin,36,['bin'],[36]
P01_09_258,P01,P01_09,00:19:28.600,00:19:28.84,00:19:29.61,70130,70176,put down bin.,put-down,1,bin,36,['bin'],[36]
P01_09_259,P01,P01_09,00:19:32.290,00:19:32.29,00:19:33.07,70337,70384,turn on tap.,turn-on,6,tap,0,['tap'],[0]
P01_09_26,P01,P01_09,00:01:02.789,00:01:00.25,00:01:02.45,3615,3747,take measuring cup,take,0,cup:measuring,13,['cup:measuring'],[13]
P01_09_260,P01,P01_09,00:19:33.290,00:19:33.14,00:19:35.39,70388,70523,wash hands.,wash,2,hand,11,['hand'],[11]
P01_09_261,P01,P01_09,00:19:34.870,00:19:34.45,00:19:35.82,70467,70549,close tap.,turn-off,8,tap,0,['tap'],[0]
P01_09_262,P01,P01_09,00:19:39.400,00:19:35.92,00:19:42.67,70555,70960,dry hands.,dry,14,hand,11,['hand'],[11]
P01_09_263,P01,P01_09,00:19:43.550,00:19:42.77,00:19:44.11,70966,71046,take knife.,take,0,knife,4,['knife'],[4]
P01_09_264,P01,P01_09,00:19:54.309,00:19:44.45,00:19:53.93,71067,71635,cut onion.,cut,7,onion,16,['onion'],[16]
P01_09_265,P01,P01_09,00:19:47.140,00:19:54.56,00:20:03.95,71673,72237,cut onion.,cut,7,onion,16,['onion'],[16]
P01_09_266,P01,P01_09,00:20:06.890,00:20:00.33,00:20:13.97,72019,72838,continue cutting onion.,cut,7,onion,16,['onion'],[16]
P01_09_267,P01,P01_09,00:20:12.660,00:20:14.07,00:20:26.49,72844,73589,separate onion bits,separate,52,bit:onion,16,['bit:onion'],[16]
P01_09_268,P01,P01_09,00:20:26.559,00:20:27.11,00:20:27.79,73626,73667,turn knife,turn,23,knife,4,['knife'],[4]
P01_09_269,P01,P01_09,00:20:27.720,00:20:27.32,00:20:41.25,73639,74475,slice onion,slice,7,onion,16,['onion'],[16]
P01_09_27,P01,P01_09,00:01:04.140,00:01:02.52,00:01:05.20,3751,3912,put down measuring cup,put-down,1,cup:measuring,13,['cup:measuring'],[13]
P01_09_270,P01,P01_09,00:20:40.110,00:20:37.85,00:20:43.94,74271,74636,slice onion,slice,7,onion,16,['onion'],[16]
P01_09_271,P01,P01_09,00:20:48.670,00:20:46.33,00:20:51.94,74779,75116,peel onion,peel,19,onion,16,['onion'],[16]
P01_09_272,P01,P01_09,00:20:53.299,00:20:52.66,00:20:56.03,75159,75361,slice onion,slice,7,onion,16,['onion'],[16]
P01_09_273,P01,P01_09,00:20:58.750,00:20:57.97,00:21:03.14,75478,75788,slice onion,slice,7,onion,16,['onion'],[16]
P01_09_274,P01,P01_09,00:21:07.309,00:21:05.87,00:21:15.84,75952,76550,pour onion into plate,pour-into,9,onion,16,"['onion', 'plate']","[16, 2]"
P01_09_275,P01,P01_09,00:21:15.920,00:21:15.86,00:21:16.84,76551,76610,put down cutting board and knife,put-down,1,board:cutting,18,"['board:cutting', 'knife']","[18, 4]"
P01_09_276,P01,P01_09,00:21:18.350,00:21:16.78,00:21:19.83,76606,76789,take onion skin,take,0,skin:onion,48,['skin:onion'],[48]
P01_09_277,P01,P01_09,00:21:21.210,00:21:20.60,00:21:21.22,76836,76873,open bin,open,3,bin,36,['bin'],[36]
P01_09_278,P01,P01_09,00:21:22.210,00:21:21.41,00:21:22.35,76884,76941,throw onion skin into bin,throw-into,13,skin:onion,48,"['skin:onion', 'bin']","[48, 36]"
P01_09_279,P01,P01_09,00:21:23.210,00:21:22.37,00:21:23.11,76942,76986,close bin,close,4,bin,36,['bin'],[36]
P01_09_28,P01,P01_09,00:01:05.229,00:01:04.85,00:01:05.87,3890,3952,open drawer,open,3,drawer,8,['drawer'],[8]
P01_09_280,P01,P01_09,00:21:24.210,00:21:24.26,00:21:31.39,77055,77483,dry hands,dry,14,hand,11,['hand'],[11]
P01_09_281,P01,P01_09,00:21:35.170,00:21:32.96,00:21:38.05,77577,77883,open mushroom box,open,3,box:mushroom,23,['box:mushroom'],[23]
P01_09_282,P01,P01_09,00:21:38.890,00:21:38.41,00:21:39.31,77904,77958,take knife,take,0,knife,4,['knife'],[4]
P01_09_283,P01,P01_09,00:21:41.000,00:21:39.38,00:21:53.37,77962,78802,open mushroom box,open,3,box:mushroom,23,['box:mushroom'],[23]
P01_09_284,P01,P01_09,00:21:55.070,00:21:53.61,00:21:58.15,78816,79089,take mushrooms,take,0,mushroom,56,['mushroom'],[56]
P01_09_285,P01,P01_09,00:21:58.120,00:21:58.25,00:21:59.67,79095,79180,put down mushrooms,put-down,1,mushroom,56,['mushroom'],[56]
P01_09_286,P01,P01_09,00:22:01.090,00:22:00.12,00:22:05.87,79207,79552,close mushroom box,close,4,box:mushroom,23,['box:mushroom'],[23]
P01_09_287,P01,P01_09,00:22:08.630,00:22:09.31,00:22:10.64,79758,79838,open fridge,open,3,fridge,12,['fridge'],[12]
P01_09_288,P01,P01_09,00:22:10.990,00:22:11.90,00:22:13.28,79914,79996,put mushrooms into fridge,put-into,5,mushroom,56,"['mushroom', 'fridge']","[56, 12]"
P01_09_289,P01,P01_09,00:22:14.540,00:22:13.38,00:22:14.71,80002,80082,open drawer,open,3,drawer,8,['drawer'],[8]
P01_09_29,P01,P01_09,00:01:06.670,00:01:06.10,00:01:07.10,3965,4025,put spoon into drawer,put-into,5,spoon,1,"['spoon', 'drawer']","[1, 8]"
P01_09_290,P01,P01_09,00:22:16.299,00:22:14.81,00:22:16.75,80088,80205,take aubergine,take,0,aubergine,67,['aubergine'],[67]
P01_09_291,P01,P01_09,00:22:17.380,00:22:16.34,00:22:17.50,80180,80250,close drawer,close,4,drawer,8,['drawer'],[8]
P01_09_292,P01,P01_09,00:22:19.000,00:22:18.41,00:22:20.94,80304,80456,close fridge,close,4,fridge,12,['fridge'],[12]
P01_09_293,P01,P01_09,00:22:25.049,00:22:24.83,00:22:25.82,80689,80749,put down aubergine,put-down,1,aubergine,67,['aubergine'],[67]
P01_09_294,P01,P01_09,00:22:26.120,00:22:25.48,00:22:26.35,80728,80781,take mushroom,take,0,mushroom,56,['mushroom'],[56]
P01_09_295,P01,P01_09,00:22:27.120,00:22:26.32,00:22:27.62,80779,80857,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_09_296,P01,P01_09,00:22:28.120,00:22:27.72,00:22:31.61,80863,81096,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_09_297,P01,P01_09,00:22:32.920,00:22:31.71,00:22:32.84,81102,81170,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_09_298,P01,P01_09,00:22:33.920,00:22:32.86,00:22:33.63,81171,81217,take mushroom,take,0,mushroom,56,['mushroom'],[56]
P01_09_299,P01,P01_09,00:22:34.920,00:22:33.40,00:22:38.38,81204,81502,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_09_3,P01,P01_09,00:00:07.790,00:00:08.02,00:00:09.88,481,592,open bag,open,3,bag,19,['bag'],[19]
P01_09_30,P01,P01_09,00:01:07.670,00:01:06.88,00:01:07.56,4012,4053,close drawer,close,4,drawer,8,['drawer'],[8]
P01_09_300,P01,P01_09,00:22:39.179,00:22:38.48,00:22:39.23,81508,81553,take mushroom,take,0,mushroom,56,['mushroom'],[56]
P01_09_301,P01,P01_09,00:22:38.179,00:22:38.86,00:22:39.93,81531,81595,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_09_302,P01,P01_09,00:22:40.179,00:22:39.40,00:22:43.61,81564,81816,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_09_303,P01,P01_09,00:22:44.420,00:22:43.94,00:22:44.44,81836,81866,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_09_304,P01,P01_09,00:22:45.420,00:22:44.81,00:22:47.77,81888,82066,take mushrooms,take,0,mushroom,56,['mushroom'],[56]
P01_09_305,P01,P01_09,00:22:50.420,00:22:50.14,00:22:51.14,82208,82268,put down mushrooms,put-down,1,mushroom,56,['mushroom'],[56]
P01_09_306,P01,P01_09,00:22:52.080,00:22:51.74,00:22:54.24,82304,82454,dry hands,dry,14,hand,11,['hand'],[11]
P01_09_307,P01,P01_09,00:22:55.040,00:22:54.84,00:22:56.09,82490,82565,open cupboard,open,3,cupboard,3,['cupboard'],[3]
